년도,날짜,시간,구장,팀1,팀2,조,경기,결과,경고
1954,06.16,18:00,스타드 드 샤르밀 (제네바),브라질,멕시코,A조,A13,5:0,
1954,06.16,18:00,스타드 올랭피크 드 라 퐁테즈 (로잔),유고,프랑스,A조,A42,1:0,
1954,06.16,18:00,방크도르프슈타디온 (베른),우루과이,체코,C조,C14,2:0,
1954,06.16,18:00,하르투름 (취리히),오스트리아,스코틀랜드,C조,C23,1:0,
1954,06.17,17:50,스타드 올랭피크 드 라 퐁테즈 (로잔),스위스,이탈리아,D조,D32,2:1,
1954,06.17,18:00,방크도르프슈타디온 (베른),서독,튀르키예,B조,B32,4:1,
1954,06.17,18:00,하르투름 (취리히),헝가리,대한민국,B조,B14,9:0,
1954,06.17,18:10,장크트 야콥 경기장 (바젤),잉글랜드,벨기에,D조,D14,3:3_1:1,
1954,06.19,16:50,장크트 야콥 경기장 (바젤),우루과이,스코틀랜드,C조,C13,7:0,
1954,06.19,17:00,스타드 올랭피크 드 라 퐁테즈 (로잔),브라질,유고,A조,A14,1:1_0:0,
1954,06.19,17:00,하르투름 (취리히),오스트리아,체코,C조,C24,5:0,
1954,06.19,17:10,스타드 드 샤르밀 (제네바),프랑스,멕시코,A조,A23,3:2,
1954,06.20,16:50,장크트 야콥 경기장 (바젤),헝가리,서독,B조,B13,8:3,
1954,06.20,17:00,스타드 드 샤르밀 (제네바),튀르키예,대한민국,B조,B24,7:0,
1954,06.20,17:00,코르나레도 스타디움 (루가노),이탈리아,벨기에,D조,D24,4:1,
1954,06.20,17:10,방크도르프슈타디온 (베른),잉글랜드,스위스,D조,D13,2:0,
1954,06.23,18:00,스타드 드 샤르밀 (취리히),서독,튀르키예,Bpo,B32,7:2,
1954,06.23,18:00,장크트 야콥 경기장 (바젤),스위스,이탈리아,Dpo,D32,4:1,
1954,06.26,17:00,스타드 올랭피크 드 라 퐁테즈 (로잔),오스트리아,스위스,w57,C2D2,7:5,
1954,06.26,17:00,장크트 야콥 경기장 (바젤),우루과이,잉글랜드,w58,C1D1,4:2,
1954,06.27,17:00,방크도르프슈타디온 (베른),브라질,헝가리,w59,A1B1,2:4,
1954,06.27,17:00,스타드 드 샤르밀 (제네바),유고,서독,w60,A2B2,0:2,
1954,06.30,18:00,스타드 올랭피크 드 라 퐁테즈 (로잔),헝가리,우루과이,w61,w59w58,2:2_2:0,
1954,06.30,18:00,장크트 야콥 경기장 (바젤),서독,오스트리아,w62,w60w57,6:1,
1954,07.03,17:00,하르투름 (취리히),우루과이,오스트리아,w63,L61L62,1:3,
1954,07.04,17:00,방크도르프슈타디온 (베른),헝가리,서독,w64,w61w62,2:3,
1958,06.08,14:00,로순다 스타디온,스웨덴,멕시코,C조,C14,3:0,
1958,06.08,19:00,말뫼 스타디온,서독,아르헨티나,A조,A14,3:1,
1958,06.08,19:00,외리안스 발,북아일랜드,체코,A조,A32,1:0,
1958,06.08,19:00,이드롯스파르켄,프랑스,파라과이,B조,B14,7:3,
1958,06.08,19:00,아로스발렌,유고,스코틀랜드,B조,B23,1:1,
1958,06.08,19:00,줄리 매터 경기장,헝가리,웨일스,C조,C23,1:1,
1958,06.08,19:00,로팜 경기장,브라질,오스트리아,D조,D41,3:0,
1958,06.08,19:00,울레비,소련,잉글랜드,D조,D23,2:2,
1958,06.11,19:00,외리안스 발,아르헨티나,북아일랜드,A조,A43,3:1,
1958,06.11,19:00,올륌피아,서독,체코,A조,A12,2:2,
1958,06.11,19:00,아로스발렌,유고,프랑스,B조,B21,3:2,
1958,06.11,19:00,이드롯스파르켄,파라과이,스코틀랜드,B조,B43,3:2,
1958,06.11,19:00,로순다 스타디온,멕시코,웨일스,C조,C43,1:1,
1958,06.11,19:00,울레비,브라질,잉글랜드,D조,D43,0:0,
1958,06.11,19:00,리비네 경기장,소련,오스트리아,D조,D21,2:0,
1958,06.12,19:00,로순다 스타디온,스웨덴,헝가리,C조,C12,2:1,
1958,06.15,14:00,로순다 스타디온,스웨덴,웨일스,C조,C13,0:0,
1958,06.15,19:00,말뫼 스타디온,서독,북아일랜드,A조,A13,2:2,
1958,06.15,19:00,올륌피아,체코,아르헨티나,A조,A24,6:1,
1958,06.15,19:00,바비 애러 경기장,프랑스,스코틀랜드,B조,B13,2:1,
1958,06.15,19:00,투루마타 경기장,파라과이,유고,B조,B42,3:3,
1958,06.15,19:00,줄리 매터 경기장,헝가리,멕시코,C조,C24,4:0,
1958,06.15,19:00,리비네 경기장,잉글랜드,오스트리아,D조,D31,2:2,
1958,06.15,19:00,울레비,브라질,소련,D조,D42,2:0,
1958,06.17,19:00,말뫼 스타디온,북아일랜드,체코,Apo,A32,1:1_1:0,
1958,06.17,19:00,로순다 스타디온,웨일스,헝가리,Cpo,C32,2:1,
1958,06.17,19:00,울레비,소련,잉글랜드,Dpo,D23,1:0,
1958,06.19,19:00,이드롯스파르켄,프랑스,북아일랜드,w57,B1A2,4:0,
1958,06.19,19:00,로순다 스타디온,스웨덴,소련,w58,C1D2,2:0,
1958,06.19,19:00,울레비,브라질,웨일스,w59,D1C2,1:0,
1958,06.19,19:00,말뫼 스타디온,서독,유고,w60,A1B2,1:0,
1958,06.24,19:00,로순다 스타디온,프랑스,브라질,w61,w57w59,2:5,
1958,06.24,19:00,울레비,서독,스웨덴,w62,w60w58,1:3,
1958,06.28,17:00,울레비,프랑스,서독,w63,L61L62,6:3,
1958,06.29,15:00,로순다 스타디온,브라질,스웨덴,w64,w61w62,5:2,
1962,05.30,15:00,카를로스 디트보른 경기장 (아리카),우루과이,콜롬비아,A조,A14,2:1,
1962,05.30,15:00,에스타디오 나시오날 (산티아고),칠레,스위스,B조,B14,3:1,
1962,05.30,15:00,사우살리토 경기장 (비냐델마르),브라질,멕시코,C조,C14,2:0,
1962,05.30,15:00,엘 테니엔테 경기장 (랑카과),아르헨티나,불가리아,D조,D14,1:0,
1962,05.31,15:00,카를로스 디트보른 경기장 (아리카),소련,유고,A조,A23,2:0,
1962,05.31,15:00,에스타디오 나시오날 (산티아고),서독,이탈리아,B조,B12,0:0,
1962,05.31,15:00,사우살리토 경기장 (비냐델마르),체코,스페인,C조,C23,1:0,
1962,05.31,15:00,엘 테니엔테 경기장 (랑카과),헝가리,잉글랜드,D조,D32,2:1,
1962,06.02,15:00,카를로스 디트보른 경기장 (아리카),유고,우루과이,A조,A31,3:1,
1962,06.02,15:00,에스타디오 나시오날 (산티아고),칠레,이탈리아,B조,B13,2:0,
1962,06.02,15:00,사우살리토 경기장 (비냐델마르),브라질,체코,C조,C12,0:0,
1962,06.02,15:00,엘 테니엔테 경기장 (랑카과),잉글랜드,아르헨티나,D조,D21,3:1,
1962,06.03,15:00,카를로스 디트보른 경기장 (아리카),소련,콜롬비아,A조,A24,4:4,
1962,06.03,15:00,에스타디오 나시오날 (산티아고),서독,스위스,B조,B24,2:1,
1962,06.03,15:00,사우살리토 경기장 (비냐델마르),스페인,멕시코,C조,C34,1:0,
1962,06.03,15:00,엘 테니엔테 경기장 (랑카과),헝가리,불가리아,D조,D34,6:1,
1962,06.06,15:00,카를로스 디트보른 경기장 (아리카),소련,우루과이,A조,A21,2:1,
1962,06.06,15:00,에스타디오 나시오날 (산티아고),서독,칠레,B조,B21,2:0,
1962,06.06,15:00,사우살리토 경기장 (비냐델마르),브라질,스페인,C조,C13,2:1,
1962,06.06,15:00,엘 테니엔테 경기장 (랑카과),헝가리,아르헨티나,D조,D31,0:0,
1962,06.07,15:00,카를로스 디트보른 경기장 (아리카),유고,콜롬비아,A조,A34,5:0,
1962,06.07,15:00,에스타디오 나시오날 (산티아고),이탈리아,스위스,B조,B34,3:0,
1962,06.07,15:00,사우살리토 경기장 (비냐델마르),멕시코,체코,C조,C42,3:1,
1962,06.07,15:00,엘 테니엔테 경기장 (랑카과),잉글랜드,불가리아,D조,D24,0:0,
1962,06.10,14:30,에스타디오 카를로스 디트보른 (아리카),칠레,소련,w57,B2A1,2:1,
1962,06.10,14:30,에스타디오 엘 테니엔테 (랑카과),체코,헝가리,w58,C2D1,1:0,
1962,06.10,14:30,에스타디오 사우살리토 (비냐델마르),브라질,잉글랜드,w59,C1D2,3:1,
1962,06.10,14:30,에스타디오 나시오날 (산티아고),유고,서독,w60,A2B1,1:0,
1962,06.13,14:30,에스타디오 사우살리토 (비냐델마르),체코,유고,w61,w58w60,3:1,
1962,06.13,14:30,에스타디오 나시오날 (산티아고),브라질,칠레,w62,w59w57,4:2,
1962,06.16,14:30,에스타디오 나시오날 (산티아고),유고,칠레,w63,L61L62,0:1,
1962,06.17,14:30,에스타디오 나시오날 (산티아고),체코,브라질,w64,w61w62,1:3,
1966,07.11,19:30,웸블리 스타디움 (런던),잉글랜드,우루과이,A조,A21,0:0,
1966,07.12,19:30,힐즈브러 스타디움 (셰필드),서독,스위스,B조,B24,5:0,
1966,07.12,19:30,구디슨 파크 (리버풀),브라질,불가리아,C조,C14,2:0,
1966,07.12,19:30,에이섬 파크 (미들즈브러),소련,북한,D조,D24,3:0,
1966,07.13,19:30,웸블리 스타디움 (런던),프랑스,멕시코,A조,A34,1:1,
1966,07.13,19:30,빌라 파크 (버밍엄),아르헨티나,스페인,B조,B13,2:1,
1966,07.13,19:30,올드 트래퍼드 (맨체스터),포르투갈,헝가리,C조,C32,3:1,
1966,07.13,19:30,로커 파크 (선덜랜드),이탈리아,칠레,D조,D31,2:0,
1966,07.15,19:30,화이트 시티 경기장 (런던),우루과이,프랑스,A조,A13,2:1,
1966,07.15,19:30,힐즈브러 스타디움 (셰필드),스페인,스위스,B조,B34,2:1,
1966,07.15,19:30,구디슨 파크 (리버풀),헝가리,브라질,C조,C21,3:1,
1966,07.15,19:30,에이섬 파크 (미들즈브러),북한,칠레,D조,D41,1:1,
1966,07.16,15:00,웸블리 스타디움 (런던),잉글랜드,멕시코,A조,A24,2:0,
1966,07.16,15:00,빌라 파크 (버밍엄),서독,아르헨티나,B조,B21,0:0,
1966,07.16,15:00,올드 트래퍼드 (맨체스터),포르투갈,불가리아,C조,C34,3:0,
1966,07.16,15:00,로커 파크 (선덜랜드),소련,이탈리아,D조,D23,1:0,
1966,07.19,16:30,웸블리 스타디움 (런던),멕시코,우루과이,A조,A41,0:0,
1966,07.19,19:30,힐즈브러 스타디움 (셰필드),아르헨티나,스위스,B조,B14,2:0,
1966,07.19,19:30,구디슨 파크 (리버풀),포르투갈,브라질,C조,C31,3:1,
1966,07.19,19:30,에이섬 파크 (미들즈브러),북한,이탈리아,D조,D43,1:0,
1966,07.20,19:30,웸블리 스타디움 (런던),잉글랜드,프랑스,A조,A23,2:0,
1966,07.20,19:30,빌라 파크 (버밍엄),서독,스페인,B조,B23,2:1,
1966,07.20,19:30,올드 트래퍼드 (맨체스터),헝가리,불가리아,C조,C24,3:1,
1966,07.20,19:30,로커 파크 (선덜랜드),소련,칠레,D조,D21,2:1,
1966,07.23,15:00,구디슨 파크 (리버풀),포르투갈,북한,w57,C1D2,5:3,
1966,07.23,15:00,힐즈브러 경기장 (셰필드),서독,우루과이,w58,B1A2,4:0,
1966,07.23,15:00,로커 파크 (선덜랜드),소련,헝가리,w59,D1C2,2:1,
1966,07.23,15:00,웸블리 스타디움 (런던),잉글랜드,아르헨티나,w60,A1B2,1:0,
1966,07.25,19:30,구디슨 파크 (리버풀),서독,소련,w61,w58w59,2:1,
1966,07.26,19:30,웸블리 스타디움 (런던),잉글랜드,포르투갈,w62,w60w57,2:1,
1966,07.28,19:30,웸블리 스타디움 (런던),소련,포르투갈,w63,L61L62,1:2,
1966,07.30,15:00,웸블리 스타디움 (런던),서독,잉글랜드,w64,w61w62,2:2_0:2,
1970,05.31,12:00,에스타디오 아스테카 (멕시코시티),멕시코,소련,A조,A21,0:0,
1970,06.02,16:00,콰우테모크 경기장 (푸에블라),우루과이,이스라엘,B조,B24,2:0,
1970,06.02,16:00,할리스코 경기장 (과달라하라),잉글랜드,루마니아,C조,C14,1:0,
1970,06.02,16:00,누 캄프 경기장 (레온),페루,불가리아,D조,D23,3:2,
1970,06.03,16:00,에스타디오 아스테카 (멕시코시티),벨기에,엘살바도르,A조,A34,3:0,
1970,06.03,16:00,네메시오 디에스 경기장 (톨루카),이탈리아,스웨덴,B조,B13,1:0,
1970,06.03,16:00,할리스코 경기장 (과달라하라),브라질,체코,C조,C23,4:1,
1970,06.03,16:00,누 캄프 경기장 (레온),서독,모로코,D조,D14,2:1,
1970,06.06,16:00,에스타디오 아스테카 (멕시코시티),소련,벨기에,A조,A13,4:1,
1970,06.06,16:00,콰우데모크 경기장 (푸에블라),우루과이,이탈리아,B조,B21,0:0,
1970,06.06,16:00,할리스코 경기장 (과달라하라),루마니아,체코,C조,C43,2:1,
1970,06.06,16:00,누 캄프 경기장 (레온),페루,모로코,D조,D24,3:0,
1970,06.07,12:00,에스타디오 아스테카 (멕시코시티),멕시코,엘살바도르,A조,A24,4:0,
1970,06.07,12:00,네메시오 디에스 경기장 (톨루카),이스라엘,스웨덴,B조,B43,1:1,
1970,06.07,12:00,할리스코 경기장 (과달라하라),브라질,잉글랜드,C조,C21,1:0,
1970,06.07,12:00,누 캄프 경기장 (레온),서독,불가리아,D조,D13,5:2,
1970,06.10,16:00,에스타디오 아스테카 (멕시코시티),소련,엘살바도르,A조,A14,2:0,
1970,06.10,16:00,콰우테모크 경기장 (푸에블라),스웨덴,우루과이,B조,B32,1:0,
1970,06.10,16:00,할리스코 경기장 (과달라하라),브라질,루마니아,C조,C24,3:2,
1970,06.10,16:00,누 캄프 경기장 (레온),서독,페루,D조,D12,3:1,
1970,06.11,16:00,에스타디오 아스테카 (멕시코시티),멕시코,벨기에,A조,A23,1:0,
1970,06.11,16:00,네메시오 디에스 경기장 (톨루카),이탈리아,이스라엘,B조,B14,0:0,
1970,06.11,16:00,할리스코 경기장 (과달라하라),잉글랜드,체코,C조,C13,1:0,
1970,06.11,16:00,누 캄프 경기장 (레온),모로코,불가리아,D조,D43,1:1,
1970,06.14,12:00,누 캄프 경기장 (레온),서독,잉글랜드,w57,D1C2,2:2_1:0,
1970,06.14,12:00,할리스코 경기장 (과달라하라),브라질,페루,w58,C1D2,4:2,
1970,06.14,12:00,네메시오 디에스 경기장 (톨루카),이탈리아,멕시코,w59,B1A2,4:1,
1970,06.14,12:00,에스타디오 아스테카 (멕시코시티),우루과이,소련,w60,B2A1,0:0_1:0,
1970,06.17,16:00,할리스코 경기장 (과달라하라),브라질,우루과이,w61,w58w60,3:1,
1970,06.17,16:00,에스타디오 아스테카 (멕시코시티),이탈리아,서독,w62,w59w57,2:2_2:1,
1970,06.20,16:00,에스타디오 아스테카 (멕시코시티),우루과이,서독,w63,L61L62,0:1,
1970,06.21,12:00,에스타디오 아스테카 (멕시코시티),브라질,이탈리아,w64,w61w62,4:1,
1974,06.13,17:00,발트슈타디온 (프랑크푸르트암마인),브라질,유고,B조,B32,0:0,
1974,06.14,16:00,베를린 올림픽 경기장 (서베를린),서독,칠레,A조,A13,1:0,
1974,06.14,17:00,베스트팔렌슈타디온 (도르트문트),자이르,스코틀랜드,B조,B41,0:2,
1974,06.14,19:30,폴크스파르크슈타디온 (함부르크),동독,호주,A조,A24,2:0,
1974,06.15,16:00,니더작센슈타디온 (하노버),우루과이,네덜란드,C조,C31,0:2,
1974,06.15,16:00,라인슈타디온 (뒤셀도르프),스웨덴,불가리아,C조,C42,0:0,
1974,06.15,18:00,뮌헨 올림픽 경기장 (뮌헨),이탈리아,아이티,D조,D14,3:1,
1974,06.15,18:00,네카어슈타디온 (슈투트가르트),폴란드,아르헨티나,D조,D23,3:2,
1974,06.18,16:00,폴크스파르크슈타디온 (함부르크),호주,서독,A조,A41,0:3,
1974,06.18,16:00,베를린 올림픽 경기장 (서베를린),칠레,동독,A조,A32,1:1,
1974,06.18,19:30,파르크슈타디온 (겔젠키르헨),유고,자이르,B조,B24,9:0,
1974,06.18,19:30,발트슈타디온 (프랑크푸르트암마인),스코틀랜드,브라질,B조,B13,0:0,
1974,06.19,19:30,니더작센슈타디온 (하노버),우루과이,불가리아,C조,C32,1:1,
1974,06.19,19:30,베스트팔렌슈타디온 (도르트문트),네덜란드,스웨덴,C조,C14,0:0,
1974,06.19,19:30,네카어슈타디온 (슈투트가르트),아르헨티나,이탈리아,D조,D31,1:1,
1974,06.19,19:30,뮌헨 올림픽 경기장 (뮌헨),아이티,폴란드,D조,D42,0:7,
1974,06.22,16:00,베를린 올림픽 경기장 (서베를린),칠레,호주,A조,A34,0:0,
1974,06.22,16:00,발트슈타디온 (프랑크푸르트암마인),스코틀랜드,유고,B조,B12,1:1,
1974,06.22,16:00,파르크슈타디온 (겔젠키르헨),자이르,브라질,B조,B43,0:3,
1974,06.22,19:30,폴크스파르크슈타디온 (함부르크),동독,서독,A조,A21,1:0,
1974,06.23,16:00,베스트팔렌슈타디온 (도르트문트),네덜란드,불가리아,C조,C12,4:1,
1974,06.23,16:00,라인슈타디온 (뒤셀도르프),스웨덴,우루과이,C조,C43,3:0,
1974,06.23,16:00,뮌헨 올림픽 경기장 (뮌헨),아르헨티나,아이티,D조,D34,4:1,
1974,06.23,16:00,네카어슈타디온 (슈투트가르트),폴란드,이탈리아,D조,D21,2:1,
1974,06.26,16:00,라인슈타디온 (뒤셀도르프),유고,서독,Q조,Q21,0:2,
1974,06.26,19:30,파르크슈타디온 (겔젠키르헨),네덜란드,아르헨티나,P조,P34,4:0,
1974,06.26,19:30,니더작센슈타디온 (하노버),브라질,동독,P조,P21,1:0,
1974,06.26,19:30,네카어슈타디온 (슈투트가르트),스웨덴,폴란드,Q조,Q34,0:1,
1974,06.30,16:00,니더작센슈타디온 (하노버),아르헨티나,브라질,P조,P42,1:2,
1974,06.30,16:00,파르크슈타디온 (겔젠키르헨),동독,네덜란드,P조,P13,0:2,
1974,06.30,16:00,발트슈타디온 (프랑크푸르트암마인),폴란드,유고,Q조,Q42,2:1,
1974,06.30,19:30,라인슈타디온 (뒤셀도르프),서독,스웨덴,Q조,Q13,4:2,
1974,07.03,16:30,발트슈타디온 (프랑크푸르트암마인),폴란드,서독,Q조,Q41,0:1,
1974,07.03,19:30,파르크슈타디온 (겔젠키르헨),아르헨티나,동독,P조,P41,1:1,
1974,07.03,19:30,베스트팔렌슈타디온 (도르트문트),네덜란드,브라질,P조,P32,2:0,
1974,07.03,19:30,라인슈타디온 (뒤셀도르프),스웨덴,유고,Q조,Q32,2:1,
1974,07.06,16:00,뮌헨 올림픽 경기장 (뮌헨),브라질,폴란드,w63,P2Q2,0:1,
1974,07.07,16:00,뮌헨 올림픽 경기장 (뮌헨),네덜란드,서독,w64,P1Q1,1:2,
1978,06.01,15:00,엘 모누멘탈 (부에노스아이레스),서독,폴란드,B조,B13,0:0,
1978,06.02,13:45,에스타디오 호세 마리아 미네야 (마르델플라타),이탈리아,프랑스,A조,A24,2:1,
1978,06.02,16:45,에스타디오 히간테 데 아로이토 (로사리오),튀니지,멕시코,B조,B42,3:1,
1978,06.02,19:15,엘 모누멘탈 (부에노스아이레스),아르헨티나,헝가리,A조,A13,2:1,
1978,06.03,13:45,에스타디오 호세 아말피타니 (부에노스아이레스),오스트리아,스페인,C조,C43,2:1,
1978,06.03,13:45,에스타디오 호세 마리아 미네야 (마르델플라타),브라질,스웨덴,C조,C12,1:1,
1978,06.03,16:45,에스타디오 샤토 카레라스 (코르도바),페루,스코틀랜드,D조,D23,3:1,
1978,06.03,16:45,멘도사 경기장 (멘도사),네덜란드,이란,D조,D14,3:0,
1978,06.06,13:45,에스타디오 호세 마리아 미네야 (마르델플라타),이탈리아,헝가리,A조,A23,3:1,
1978,06.06,16:45,에스타디오 샤토 카레라스 (코르도바),서독,멕시코,B조,B12,6:0,
1978,06.06,16:45,에스타디오 히간테 데 아로이토 (로사리오),폴란드,튀니지,B조,B34,1:0,
1978,06.06,19:15,엘 모누멘탈 (부에노스아이레스),아르헨티나,프랑스,A조,A14,2:1,
1978,06.07,13:45,에스타디오 호세 아말피타니 (부에노스아이레스),오스트리아,스웨덴,C조,C42,1:0,
1978,06.07,13:45,에스타디오 호세 마리아 미네야 (마르델플라타),브라질,스페인,C조,C13,0:0,
1978,06.07,16:45,에스타디오 샤토 카레라스 (코르도바),스코틀랜드,이란,D조,D34,1:1,
1978,06.07,16:45,멘도사 경기장 (멘도사),네덜란드,페루,D조,D12,0:0,
1978,06.10,16:45,에스타디오 샤토 카레라스 (코르도바),서독,튀니지,B조,B14,0:0,
1978,06.10,16:45,에스타디오 히간테 데 아로이토 (로사리오),폴란드,멕시코,B조,B32,3:1,
1978,06.10,14:301,에스타디오 호세 마리아 미네야 (마르델플라타),프랑스,헝가리,A조,A43,3:1,
1978,06.10,19:15,엘 모누멘탈 (부에노스아이레스),아르헨티나,이탈리아,A조,A12,0:1,
1978,06.11,13:45,에스타디오 호세 아말피타니 (부에노스아이레스),스페인,스웨덴,C조,C32,1:0,
1978,06.11,13:45,에스타디오 호세 마리아 미네야 (마르델플라타),브라질,오스트리아,C조,C14,1:0,
1978,06.11,16:45,에스타디오 샤토 카레라스 (코르도바),페루,이란,D조,D24,4:1,
1978,06.11,16:45,멘도사 경기장 (멘도사),스코틀랜드,네덜란드,D조,D31,3:2,
1978,06.14,13:45,에스타디오 샤토 카레라스 (코르도바),네덜란드,오스트리아,P조,P43,5:1,
1978,06.14,13:45,엘 모누멘탈 (부에노스아이레스),서독,이탈리아,P조,P21,0:0,
1978,06.14,16:45,멘도사 경기장 (멘도사),브라질,페루,Q조,Q34,3:0,
1978,06.14,19:15,에스타디오 히간테 데 아로이토 (로사리오),아르헨티나,폴란드,Q조,Q12,2:0,
1978,06.18,13:45,멘도사 경기장 (멘도사),폴란드,페루,Q조,Q24,1:0,
1978,06.18,16:45,에스타디오 샤토 카레라스 (코르도바),서독,네덜란드,P조,P24,2:2,
