년도,날짜,시간,구장,팀1,팀2,조,경기,결과,경고
2010,06.20,20:30,요하네스버그 (SC),브라질,코트디봐르,G조,G13,3:1,
2010,06.21,13:30,케이프타운,포르투갈,북한,G조,G42,7:0,
2010,06.21,16:00,포트엘리자베스,칠레,스위스,H조,H34,1:0,
2010,06.21,20:30,요하네스버그 (EP),스페인,온두라스,H조,H12,2:0,
2010,06.22,16:00,루스텐버그,멕시코,우루과이,A조,A23,0:1,
2010,06.22,16:00,블룸폰테인,프랑스,남아공화국,A조,A41,1:2,
2010,06.22,20:30,더반,나이지리아,대한민국,B조,B32,2:2,
2010,06.22,20:30,폴로콰네,그리스,아르헨티나,B조,B41,0:2,
2010,06.23,16:00,포트엘리자베스,슬로베니아,잉글랜드,C조,C41,0:1,
2010,06.23,16:00,프리토리아,미국,알제리,C조,C23,1:0,
2010,06.23,20:30,요하네스버그 (SC),가나,독일,D조,D31,0:1,
2010,06.23,20:30,넬스프루트,호주,세르비아,D조,D24,2:1,
2010,06.24,16:00,요하네스버그 (EP),슬로바키아,이탈리아,F조,F41,3:2,
2010,06.24,16:00,폴로콰네,파라과이,뉴질랜드,F조,F32,0:0,
2010,06.24,20:30,루스텐버그,덴마크,일본,E조,E42,1:3,
2010,06.24,20:30,케이프타운,카메룬,네덜란드,E조,E31,1:2,
2010,06.25,16:00,더반,포르투갈,브라질,G조,G41,0:0,
2010,06.25,16:00,넬스프루트,북한,코트디봐르,G조,G23,0:3,
2010,06.25,20:30,프리토리아,칠레,스페인,H조,H31,1:2,
2010,06.25,20:30,블룸폰테인,스위스,온두라스,H조,H42,0:0,
2010,06.26,16:00,포트엘리자베스,우루과이,대한민국,w49,A1B2,2:1,
2010,06.26,20:30,루스텐버그,미국,가나,w50,C1D2,1:1_0:1,
2010,06.27,16:00,블룸폰테인,독일,잉글랜드,w51,D1C2,4:1,
2010,06.27,20:30,요하네스버그 (SC),아르헨티나,멕시코,w52,B1A2,3:1,
2010,06.28,16:00,더반,네덜란드,슬로바키아,w53,E1F2,2:1,
2010,06.28,20:30,요하네스버그 (EP),브라질,칠레,w54,G1H2,3:0,
2010,06.29,16:00,프리토리아,파라과이,일본,w55,F1E2,0:0_0:0_5:3,
2010,06.29,20:30,케이프타운,스페인,포르투갈,w56,H1G2,1:0,
2010,07.02,16:00,포트엘리자베스,네덜란드,브라질,w57,w53w54,2:1,
2010,07.02,20:30,요하네스버그 (SC),우루과이,가나,w58,w49w50,1:1_0:0_4:2,
2010,07.03,16:00,케이프타운,아르헨티나,독일,w59,w52w51,0:4,
2010,07.03,20:30,요하네스버그 (EP),파라과이,스페인,w60,w55w56,0:1,
2010,07.06,20:30,케이프타운,우루과이,네덜란드,w61,w58w57,2:3,
2010,07.07,20:30,더반,독일,스페인,w62,w59w60,0:1,
2010,07.10,20:30,포트엘리자베스,우루과이,독일,w63,L61L62,2:3,
2010,07.11,20:30,요하네스버그 (SC),네덜란드,스페인,w64,w61w62,0:0_0:1,
2014,06.13,05:00,아레나 코린치앙스 (상파울루),브라질,크로아티아,A조,A14,3:1,
2014,06.14,01:00,아레나 다스 두나스 (나타우),멕시코,카메룬,A조,A32,1:0,
2014,06.14,04:00,아레나 폰치 노바 (사우바도르),스페인,네덜란드,B조,B14,1:5,
2014,06.14,07:00,아레나 판타나우 (쿠이아바),칠레,호주,B조,B23,3:1,
2014,06.15,01:00,미네이랑 (벨루 오리존치),콜롬비아,그리스,C조,C14,3:0,
2014,06.15,04:00,아레나 페르남부쿠 (헤시피),코트디봐르,일본,C조,C23,2:1,
2014,06.15,07:00,카스텔랑 (포르탈레자),우루과이,코스타리카,D조,D13,1:3,
2014,06.15,10:00,아레나 아마조니아 (마나우스),잉글랜드,이탈리아,D조,D42,1:2,
2014,06.16,01:00,이스타지우 마네 가힌샤 (브라질리아),스위스,에콰도르,E조,E12,2:1,
2014,06.16,04:00,이스타지우 베이라-히우 (포르투 알레그리),프랑스,온두라스,E조,E43,3:0,
2014,06.16,07:00,이스타지우 두 마라카낭 (히우 지 자네이루),아르헨티나,보스니아,F조,F14,2:1,
2014,06.17,01:00,아레나 폰치 노바 (사우바도르),독일,포르투갈,G조,G14,4:0,
2014,06.17,04:00,아레나 다 바이샤다 (쿠리치바),이란,나이지리아,F조,F32,0:0,
2014,06.17,07:00,아레나 다스 두나스 (나타우),가나,미국,G조,G23,1:2,
2014,06.18,01:00,미네이랑 (벨루 오리존치),벨기에,알제리,H조,H12,2:1,
2014,06.18,04:00,카스텔랑 (포르탈레자),브라질,멕시코,A조,A13,0:0,
2014,06.18,07:00,아레나 판타나우 (쿠이아바),러시아,대한민국,H조,H43,1:1,
2014,06.19,01:00,이스타지우 베이라-히우 (포르투 알레그리),호주,네덜란드,B조,B34,2:3,
2014,06.19,04:00,이스타지우 두 마라카낭 (히우 지 자네이루),스페인,칠레,B조,B12,0:2,
2014,06.19,07:00,아레나 아마조니아 (마나우스),카메룬,크로아티아,A조,A24,0:4,
2014,06.20,01:00,이스타지우 마네 가힌샤 (브라질리아),콜롬비아,코트디봐르,C조,C12,2:1,
2014,06.20,04:00,아레나 코린치앙스 (상파울루),우루과이,잉글랜드,D조,D14,2:1,
2014,06.20,07:00,아레나 다스 두나스 (나타우),일본,그리스,C조,C34,0:0,
2014,06.21,01:00,아레나 페르남부쿠 (헤시피),이탈리아,코스타리카,D조,D23,0:1,
2014,06.21,04:00,아레나 폰치 노바 (사우바도르),스위스,프랑스,E조,E14,2:5,
2014,06.21,07:00,아레나 다 바이샤다 (쿠리치바),온두라스,에콰도르,E조,E32,1:2,
2014,06.22,01:00,미네이랑 (벨루 오리존치),아르헨티나,이란,F조,F13,1:0,
2014,06.22,04:00,카스텔랑 (포르탈레자),독일,가나,G조,G12,2:2,
2014,06.22,06:00,아레나 판타나우 (쿠이아바),나이지리아,보스니아,F조,F24,1:0,
2014,06.23,01:00,이스타지우 두 마라카낭 (히우 지 자네이루),벨기에,러시아,H조,H14,1:0,
2014,06.23,04:00,이스타지우 베이라-히우 (포르투 알레그리),대한민국,알제리,H조,H32,2:4,
2014,06.23,07:00,아레나 아마조니아 (마나우스),미국,포르투갈,G조,G34,2:2,
2014,06.24,01:00,아레나 다 바이샤다 (쿠리치바),호주,스페인,B조,B31,0:3,
2014,06.24,01:00,아레나 코린치앙스 (상파울루),네덜란드,칠레,B조,B42,2:0,
2014,06.24,05:00,이스타지우 마네 가힌샤 (브라질리아),카메룬,브라질,A조,A21,1:4,
2014,06.24,05:00,아레나 페르남부쿠 (헤시피),크로아티아,멕시코,A조,A43,1:3,
2014,06.25,01:00,아레나 다스 두나스 (나타우),이탈리아,우루과이,D조,D21,0:1,
2014,06.25,01:00,미네이랑 (벨루 오리존치),코스타리카,잉글랜드,D조,D34,0:0,
2014,06.25,04:00,아레나 판타나우 (쿠이아바),일본,콜롬비아,C조,C31,1:4,
2014,06.25,05:00,카스텔랑 (포르탈레자),그리스,코트디봐르,C조,C42,2:1,
2014,06.26,01:00,이스타지우 베이라-히우 (포르투 알레그리),나이지리아,아르헨티나,F조,F21,2:3,
2014,06.26,01:00,아레나 폰치 노바 (사우바도르),보스니아,이란,F조,F43,3:1,
2014,06.26,04:00,아레나 아마조니아 (마나우스),온두라스,스위스,E조,E31,0:3,
2014,06.26,05:00,이스타지우 두 마라카낭 (히우 지 자네이루),에콰도르,프랑스,E조,E24,0:0,
2014,06.27,01:00,아레나 페르남부쿠 (헤시피),미국,독일,G조,G31,0:1,
2014,06.27,01:00,이스타지우 마네 가힌샤 (브라질리아),포르투갈,가나,G조,G42,2:1,
2014,06.27,05:00,아레나 코린치앙스 (상파울루),대한민국,벨기에,H조,H31,0:1,
2014,06.27,05:00,아레나 다 바이샤다 (쿠리치바),알제리,러시아,H조,H24,1:1,
2014,06.29,01:00,미네이랑 (벨루 오리존치),브라질,칠레,w49,A1B2,1:1_0:0_3:2,
2014,06.29,05:00,이스타지우 두 마라카낭 (히우 지 자네이루),콜롬비아,우루과이,w50,C1D2,2:0,
2014,06.30,01:00,카스텔랑 (포르탈레자),네덜란드,멕시코,w51,B1A2,2:1,
2014,06.30,05:00,아레나 페르남부쿠 (헤시피),코스타리카,그리스,w52,D1C2,1:1_0:0_5:3,
2014,07.01,01:00,이스타지우 마네 가힌샤 (브라질리아),프랑스,나이지리아,w53,E1F2,2:0,
2014,07.01,05:00,이스타지우 베이라-히우 (포르투 알레그리),독일,알제리,w54,G1H2,0:0_2:1,
2014,07.02,01:00,아레나 코린치앙스 (상파울루),아르헨티나,스위스,w55,F1E2,0:0_1:0,
2014,07.02,05:00,아레나 폰치 노바 (사우바도르),벨기에,미국,w56,H1G2,0:0_2:1,
2014,07.05,01:00,카스텔랑 (포르탈레자),브라질,콜롬비아,w57,w49w50,2:1,
2014,07.05,05:00,이스타지우 두 마라카낭 (히우 지 자네이루),프랑스,독일,w58,w53w54,0:1,
2014,07.06,01:00,아레나 폰치 노바 (사우바도르),네덜란드,코스타리카,w59,w55w56,0:0_0:0_4:3,
2014,07.06,05:00,이스타지우 마네 가힌샤 (브라질리아),아르헨티나,벨기에,w60,w51w52,1:0,
2014,07.09,05:00,미네이랑 (벨루 오리존치),브라질,독일,w61,w57w58,1:7,
2014,07.10,05:00,아레나 코린치앙스 (상파울루),네덜란드,아르헨티나,w62,w60w59,0:0_0:0_2:4,
2014,07.13,05:00,이스타지우 마네 가힌샤 (브라질리아),브라질,네덜란드,w63,L61L62,0:3,
2014,07.14,04:00,이스타지우 두 마라카낭 (히우 지 자네이루),독일,아르헨티나,w64,w61w62,0:0_1:0,
2018,06.14,18:00,루즈니키 스타디움,러시아,사우디,A조,A14,5:0,1:1
2018,06.15,17:00,예카테린부르크 중앙경기장,이집트,우루과이,A조,A32,0:1,2:0
2018,06.15,18:00,크레스톱스키 스타디움,모로코,이란,B조,B43,0:1,1:3
2018,06.15,21:00,피시트 올림픽 스타디움,포르투갈,스페인,B조,B12,3:3,1:1
2018,06.16,13:00,카잔 아레나,프랑스,호주,C조,C14,2:1,1:3
2018,06.16,19:00,모르도비야 아레나,페루,덴마크,C조,C23,0:1,1:2
2018,06.16,16:00,옷크리티예 아레나,아르헨티나,아이슬란드,D조,D13,1:1,0:0
2018,06.16,21:00,칼리닌그라드 스타디움,크로아티아,나이지리아,D조,D24,2:0,2:1
2018,06.17,16:00,사마라 아레나,코스타리카,세르비아,E조,E34,0:1,2:2
2018,06.17,21:00,로스토프 아레나,브라질,스위스,E조,E12,1:1,1:3
2018,06.17,18:00,루즈니키 스타디움,독일,멕시코,F조,F12,0:1,2:2
2018,06.18,15:00,니즈니노브고로드 스타디움,스웨덴,대한민국,F조,F34,1:0,1:2
2018,06.18,18:00,피시트 올림픽 스타디움,벨기에,파나마,G조,G14,3:0,3:5
2018,06.18,21:00,볼고그라드 아레나,튀니지,잉글랜드,G조,G32,1:2,0:1
2018,06.19,15:00,모르도비아 아레나,콜롬비아,일본,H조,H24,1:2,2:1
2018,06.19,18:00,옷크리티예 아레나,폴란드,세네갈,H조,H13,1:2,1:2
2018,06.19,21:00,크레스톱스키 스타디움,러시아,이집트,A조,A13,3:1,1:1
2018,06.20,18:00,로스토프 아레나,우루과이,사우디,A조,A24,1:0,0:0
2018,06.20,15:00,루즈니키 경기장,포르투갈,모로코,B조,B14,1:0,1:1
2018,06.20,21:00,카잔 아레나,이란,스페인,B조,B32,0:1,2:0
2018,06.21,16:00,사마라 아레나,덴마크,호주,C조,C34,1:1,2:0
2018,06.21,20:00,예카테린부르크 중앙경기장,프랑스,페루,C조,C12,1:0,2:2
2018,06.21,21:00,니즈니노브고로드 스타디움,아르헨티나,크로아티아,D조,D12,0:3,3:4
2018,06.22,18:00,볼고그라드 아레나,나이지리아,아이슬란드,D조,D43,2:0,1:0
2018,06.22,15:00,크레스톱스키 스타디움,브라질,코스타리카,E조,E13,2:0,2:1
2018,06.22,20:00,칼리닌그라드 스타디움,세르비아,스위스,E조,E42,1:2,4:1
2018,06.23,18:00,로스토프 아레나,대한민국,멕시코,F조,F42,1:2,4:0
2018,06.23,21:00,피시트 올림픽 스타디움,독일,스웨덴,F조,F13,2:1,2:2
2018,06.23,15:00,옷크리티예 아레나,벨기에,튀니지,G조,G13,5:2,0:1
2018,06.24,15:00,니즈니노브고로드 스타디움,잉글랜드,파나마,G조,G24,6:1,1:3
2018,06.24,20:00,예카테린부르크 중앙경기장,일본,세네갈,H조,H43,2:2,2:3
2018,06.24,21:00,카잔 아레나,폴란드,콜롬비아,H조,H12,0:3,2:0
2018,06.25,18:00,사마라 아레나,우루과이,러시아,A조,A21,3:0,1:3
2018,06.25,17:00,볼고그라드 아레나,사우디,이집트,A조,A43,2:1,0:2
2018,06.25,21:00,모르도비아 아레나,이란,포르투갈,B조,B31,1:1,2:4
2018,06.25,20:00,칼리닌그라드 스타디움,스페인,모로코,B조,B24,2:2,0:6
2018,06.26,17:00,루즈니키 스타디움,덴마크,프랑스,C조,C31,0:0,1:0
2018,06.26,17:00,피시트 올림픽 스타디움,호주,페루,C조,C42,0:2,4:2
2018,06.26,21:00,크레스톱스키 스타디움,나이지리아,아르헨티나,D조,D41,1:2,2:3
2018,06.26,21:00,로스토프 아레나,아이슬란드,크로아티아,D조,D32,1:2,3:2
2018,06.27,21:00,옷크리티예 아레나,세르비아,브라질,E조,E41,0:2,3:0
2018,06.27,21:00,니즈니노브고로드 스타디움,스위스,코스타리카,E조,E23,2:2,3:3
2018,06.27,17:00,카잔 아레나,대한민국,독일,F조,F41,2:0,4:0
2018,06.27,19:00,예카테린부르크 중앙경기장,멕시코,스웨덴,F조,F23,0:3,3:2
2018,06.28,20:00,칼리닌그라드 스타디움,잉글랜드,벨기에,G조,G21,0:1,0:2
2018,06.28,21:00,모르도비아 아레나,파나마,튀니지,G조,G43,1:2,2:3
2018,06.28,17:00,볼고그라드 아레나,일본,폴란드,H조,H41,0:1,1:0
2018,06.28,18:00,사마라 아레나,세네갈,콜롬비아,H조,H32,0:1,1:1
2018,06.30,17:00,카잔 아레나,프랑스,아르헨티나,w49,C1D2,4:3,
2018,06.30,21:00,피시트 올림픽 스타디움,우루과이,포르투갈,w50,A1B2,2:1,
2018,07.01,17:00,루즈니키 스타디움,스페인,러시아,w51,B1A2,1:1_0:0_3:4,
2018,07.01,21:00,니즈니노브고로드 스타디움,크로아티아,덴마크,w52,D1C2,1:1_0:0_3:2,
2018,07.02,18:00,사마라 아레나,브라질,멕시코,w53,E1F2,2:0,
2018,07.02,21:00,로스토프 아레나,벨기에,일본,w54,G1H2,3:2,
2018,07.03,17:00,크레스톱스키 스타디움,스웨덴,스위스,w55,F1E2,1:0,
2018,07.03,21:00,옷크리티예 아레나,콜롬비아,잉글랜드,w56,H1G2,1:1_0:0_3:4,
2018,07.06,17:00,니즈니노브고로드 스타디움,우루과이,프랑스,w57,w50w49,0:2,
2018,07.06,21:00,카잔 아레나,브라질,벨기에,w58,w53w54,1:2,
2018,07.07,18:00,사마라 아레나,스웨덴,잉글랜드,w59,w55w56,0:2,
2018,07.07,21:00,피시트 올림픽 스타디움,러시아,크로아티아,w60,w51w52,1:1_1:1_3:4,
2018,07.10,21:00,크레스톱스키 스타디움,프랑스,벨기에,w61,w57w58,1:0,
2018,07.11,21:00,루즈니키 스타디움,크로아티아,잉글랜드,w62,w60w59,1:1_1:0,
2018,07.14,17:00,크레스톱스키 스타디움,벨기에,잉글랜드,w63,L61L62,2:0,
2018,07.15,18:00,루즈니키 스타디움,프랑스,크로아티아,w64,w61w62,4:2,
2022,11.21,01:00,알 베이트 스타디움,카타르,에콰도르,A조,A14,0:2,4:2
2022,11.21,22:00,칼리파 인터내셔널 스타디움,잉글랜드,이란,B조,B13,6:2,0:2
2022,11.22,01:00,알 투마마 스타디움,세네갈,네덜란드,A조,A32,0:2,2:1
2022,11.22,04:00,아흐메드 빈 알리 스타디움,미국,웨일스,B조,B24,1:1,4:2
2022,11.22,19:00,루사일 아이코닉 스타디움,아르헨티나,사우디,C조,C14,1:2,0:6
2022,11.22,22:00,에듀케이션 시티 스타디움,덴마크,튀니지,D조,D23,0:0,2:1
2022,11.23,01:00,스타디움 974,멕시코,폴란드,C조,C23,0:0,2:1
2022,11.23,04:00,알 자누브 스타디움,프랑스,호주,D조,D14,4:1,0:3
2022,11.23,19:00,알 베이트 스타디움,모로코,크로아티아,F조,F32,0:0,1:0
2022,11.23,22:00,칼리파 인터내셔널 스타디움,독일,일본,E조,E23,1:2,0:0
2022,11.24,01:00,알 투마마 스타디움,스페인,코스타리카,E조,E14,7:0,0:2
2022,11.24,04:00,아흐메드 빈 알리 스타디움,벨기에,캐나다,F조,F14,1:0,3:2
2022,11.24,19:00,알 자누브 스타디움,스위스,카메룬,G조,G24,1:0,2:1
2022,11.24,22:00,에듀케이션 시티 스타디움,우루과이,대한민국,H조,H23,0:0,1:1
2022,11.25,01:00,스타디움 974,포르투갈,가나,H조,H14,3:2,2:4
2022,11.25,04:00,루사일 아이코닉 스타디움,브라질,세르비아,G조,G13,2:0,0:3
2022,11.25,19:00,아흐메드 빈 알리 스타디움,웨일스,이란,B조,B43,0:2,2:2
2022,11.25,22:00,알 투마마 스타디움,카타르,세네갈,A조,A13,1:3,3:3
2022,11.26,01:00,칼리파 인터내셔널 스타디움,네덜란드,에콰도르,A조,A24,1:1,0:1
2022,11.26,04:00,알 베이트 스타디움,잉글랜드,미국,B조,B12,0:0,0:0
2022,11.26,19:00,알 자누브 스타디움,튀니지,호주,D조,D34,0:1,3:0
2022,11.26,22:00,에듀케이션 시티 스타디움,폴란드,사우디,C조,C34,2:0,3:2
2022,11.27,01:00,스타디움 974,프랑스,덴마크,D조,D12,2:1,1:2
2022,11.27,04:00,루사일 아이코닉 스타디움,아르헨티나,멕시코,C조,C12,2:0,1:4
2022,11.27,19:00,아흐메드 빈 알리 스타디움,일본,코스타리카,E조,E34,0:1,3:3
2022,11.27,22:00,알 투마마 스타디움,벨기에,모로코,F조,F13,0:2,1:1
2022,11.28,01:00,칼리파 인터내셔널 스타디움,크로아티아,캐나다,F조,F24,4:1,2:2
2022,11.28,04:00,알 베이트 스타디움,스페인,독일,E조,E12,1:1,1:3
2022,11.28,19:00,알 자누브 스타디움,카메룬,세르비아,G조,G43,3:3,2:2
2022,11.28,22:00,에듀케이션 시티 스타디움,대한민국,가나,H조,H34,2:3,2:2
2022,11.29,01:00,스타디움 974,브라질,스위스,G조,G12,1:0,1:1
2022,11.29,04:00,루사일 아이코닉 스타디움,포르투갈,우루과이,H조,H12,2:0,3:2
2022,11.30,00:00,알 베이트 스타디움,네덜란드,카타르,A조,A21,2:0,1:0
2022,11.30,00:00,칼리파 인터내셔널 스타디움,에콰도르,세네갈,A조,A43,1:2,0:1
2022,11.30,04:00,아흐메드 빈 알리 스타디움,웨일스,잉글랜드,B조,B41,0:3,2:0
2022,11.30,04:00,알 투마마 스타디움,이란,미국,B조,B32,0:1,3:1
2022,12.01,00:00,에듀케이션 시티 스타디움,튀니지,프랑스,D조,D31,1:0,1:0
2022,12.01,00:00,알 자누브 스타디움,호주,덴마크,D조,D42,1:0,2:1
2022,12.01,04:00,스타디움 974,폴란드,아르헨티나,C조,C31,0:2,1:1
2022,12.01,04:00,루사일 아이코닉 스타디움,사우디,멕시코,C조,C42,1:2,6:1
2022,12.02,00:00,아흐메드 빈 알리 스타디움,크로아티아,벨기에,F조,F21,0:0,0:1
2022,12.02,00:00,알 투마마 스타디움,캐나다,모로코,F조,F43,1:2,4:0
2022,12.02,04:00,칼리파 인터내셔널 스타디움,일본,스페인,E조,E31,2:1,3:0
2022,12.02,04:00,알 베이트 스타디움,코스타리카,독일,E조,E42,2:4,1:0
2022,12.03,00:00,에듀케이션 시티 스타디움,대한민국,포르투갈,H조,H31,2:1,2:0
2022,12.03,00:00,알 자누브 스타디움,가나,우루과이,H조,H42,0:2,2:5
2022,12.03,04:00,루사일 아이코닉 스타디움,카메룬,브라질,G조,G41,1:0,5:2
2022,12.03,04:00,스타디움 974,세르비아,스위스,G조,G32,2:3,7:4
2022,12.04,00:00,칼리파 인터내셔널 스타디움,네덜란드,미국,w49,A1B2,3:1,2:0
2022,12.04,04:00,아흐메드 빈 알리 스타디움,아르헨티나,호주,w50,C1D2,2:1,0:2
2022,12.05,00:00,알 투마마 스타디움,프랑스,폴란드,w51,D1C2,3:1,1:2
2022,12.05,04:00,알 베이트 스타디움,잉글랜드,세네갈,w52,B1A2,3:0,0:1
2022,12.06,00:00,알 자누브 스타디움,일본,크로아티아,w53,E1F2,1:1_0:0_1:3,0:2
2022,12.06,04:00,스타디움 974,브라질,대한민국,w54,G1H2,4:1,0:1
2022,12.07,00:00,에듀케이션 시티 스타디움,모로코,스페인,w55,F1E2,0:0_0:0_3:0,1:1
2022,12.07,04:00,루사일 아이코닉 스타디움,포르투갈,스위스,w56,H1G2,6:1,0:2
2022,12.10,00:00,에듀케이션 시티 스타디움,크로아티아,브라질,w57,w53w54,0:0_1:1_4:2,2:3
2022,12.10,04:00,루사일 아이코닉 스타디움,네덜란드,아르헨티나,w58,w49w50,2:2_0:0_3:4,6:8
2022,12.11,00:00,알 투마마 스타디움,모로코,포르투갈,w59,w55w56,1:0,3:1
2022,12.11,04:00,알 베이트 스타디움,프랑스,잉글랜드,w60,w51w52,2:1,3:1
2022,12.14,04:00,루사일 아이코닉 스타디움,아르헨티나,크로아티아,w61,w58w57,3:0,2:2
2022,12.15,04:00,알 베이트 스타디움,프랑스,모로코,w62,w60w59,2:0,0:1
2022,12.18,00:00,칼리파 인터내셔널 스타디움,크로아티아,모로코,w63,L61L62,2:1,0:2
2022,12.19,00:00,루사일 아이코닉 스타디움,아르헨티나,프랑스,w64,w61w62,2:2_1:1_4:2,5:3